timestamp,host,cpu,asp,pool,totalJobs,activeJobs
1781518306406,IONO,0.30000001192092896,84.0968017578125,0.0,20475,248
1781518316362,IOHANA,0.8999999761581421,66.69860076904297,0.0,64068,839
1781518325949,ILUAU,1.100000023841858,93.3230972290039,0.0,5948,261
1781518335659,IONO,0.4000000059604645,84.09709930419922,0.0,20476,249
1781518345679,IOHANA,0.8999999761581421,66.69840240478516,0.0,64070,839
1781518355528,ILUAU,1.0,93.32479858398438,0.0,5949,262
1781518365108,IONO,0.10000000149011612,84.0968017578125,0.0,20475,248
1781518375036,IOHANA,1.100000023841858,66.697998046875,0.0,64080,838
1781518384602,ILUAU,1.2000000476837158,93.3230972290039,0.0,5948,261
1781518394432,IONO,0.10000000149011612,84.09709930419922,0.0,20476,249
1781518404173,IOHANA,0.8999999761581421,66.69860076904297,0.0,64084,840
1781518413857,ILUAU,1.2999999523162842,93.32479858398438,0.0,5949,262
1781518423365,IONO,0.10000000149011612,84.0968017578125,0.0,20475,248
1781518433110,IOHANA,1.7999999523162842,66.6980972290039,0.0,64094,839
1781518442638,ILUAU,1.0,93.3230972290039,0.0,5948,261
1781518452227,IONO,0.10000000149011612,84.09709930419922,0.0,20476,249
1781518831486,IOHANA,1.100000023841858,66.69750213623047,0.0,64171,838
1781518845682,ILUAU,1.100000023841858,93.32479858398438,0.0,5949,262
1781518857266,IONO,0.30000001192092896,84.0968017578125,0.0,20475,248
1781518867621,IOHANA,1.5,66.69860076904297,0.0,64185,840
1781518880543,ILUAU,1.100000023841858,93.322998046875,0.0,5948,261
1781518890427,IONO,0.30000001192092896,84.09709930419922,0.0,20476,249
1781518900180,IOHANA,8.600000381469727,66.69830322265625,0.0,64193,840
1781518911481,ILUAU,0.8999999761581421,93.32479858398438,0.0,5949,262
1781518921002,IONO,0.30000001192092896,84.0968017578125,0.0,20475,248
1781518930747,IOHANA,1.399999976158142,66.69860076904297,0.0,64197,838
1781518940563,ILUAU,1.2000000476837158,93.322998046875,0.0,5948,261
1781518950146,IONO,0.10000000149011612,84.09709930419922,0.0,20476,249
1781518959845,IOHANA,1.0,66.69840240478516,0.0,64205,839
1781518969538,ILUAU,1.399999976158142,93.32479858398438,0.0,5949,262
1781518979210,IONO,0.10000000149011612,84.0968017578125,0.0,20475,248
1781518988911,IOHANA,1.0,66.69999694824219,0.0,64211,840
1781518998438,ILUAU,1.5,93.322998046875,0.0,5948,261
1781519008096,IONO,0.30000001192092896,84.09709930419922,0.0,20476,249
1781519018288,IOHANA,15.0,66.69879913330078,0.0,64217,840
1781519028233,ILUAU,2.4000000953674316,93.32479858398438,0.0,5949,262
1781519038013,IONO,0.20000000298023224,84.0969009399414,0.0,20475,248
1781519049210,IOHANA,0.8999999761581421,66.69989776611328,0.0,64225,841
1781519058968,ILUAU,1.0,93.322998046875,0.0,5948,261
1781519068740,IONO,0.4000000059604645,84.09709930419922,0.0,20476,249
1781519078357,IOHANA,8.699999809265137,66.70079803466797,0.0,64235,842
1781519087884,ILUAU,1.100000023841858,93.32479858398438,0.0,5949,262
1781519099754,IONO,0.4000000059604645,84.0968017578125,0.0,20475,248
1781519109448,IOHANA,8.699999809265137,66.70040130615234,0.0,64243,841
1781519119147,ILUAU,1.399999976158142,93.322998046875,0.0,5948,261
1781519128853,IONO,0.30000001192092896,84.09709930419922,0.0,20476,249
1781519138559,IOHANA,8.399999618530273,66.69989776611328,0.0,64247,841
1781519148112,ILUAU,1.2000000476837158,93.32479858398438,0.0,5949,262
1781519159287,IONO,0.20000000298023224,84.0968017578125,0.0,20475,248
1781519168939,IOHANA,1.0,66.70130157470703,0.0,64255,840
1781519178556,ILUAU,1.0,93.322998046875,0.0,5948,261
1781519188201,IONO,0.20000000298023224,84.09709930419922,0.0,20476,249
1781519197730,IOHANA,4.400000095367432,66.70230102539062,0.0,64263,843
1781519207347,ILUAU,1.0,93.32479858398438,0.0,5949,262
1781519216932,IONO,0.10000000149011612,84.0969009399414,0.0,20475,248
1781519226595,IOHANA,1.399999976158142,66.70349884033203,0.0,64271,843
1781519237852,ILUAU,1.0,93.3230972290039,0.0,5948,261
1781519247375,IONO,0.10000000149011612,84.09709930419922,0.0,20476,249
1781519257009,IOHANA,8.300000190734863,66.70369720458984,0.0,64277,842
1781519266664,ILUAU,1.2999999523162842,93.32479858398438,0.0,5949,262
1781519276188,IONO,0.10000000149011612,84.0968017578125,0.0,20475,248
1781519285871,IOHANA,0.8999999761581421,66.7031021118164,0.0,64283,841
1781519295405,ILUAU,1.2000000476837158,93.322998046875,0.0,5948,261
1781519305180,IONO,0.10000000149011612,84.09709930419922,0.0,20476,249
1781519316350,IOHANA,4.199999809265137,66.70269775390625,0.0,64289,841
1781519325933,ILUAU,1.0,93.32479858398438,0.0,5949,262
1781519335472,IONO,0.30000001192092896,84.0968017578125,0.0,20475,248
1781519345320,IOHANA,1.0,66.70230102539062,0.0,64295,840
1781519355079,ILUAU,1.899999976158142,93.322998046875,0.0,5948,261
1781519365249,IONO,0.4000000059604645,84.09709930419922,0.0,20476,249
1781519375040,IOHANA,1.7999999523162842,66.70210266113281,0.0,64299,840
1781519384847,ILUAU,1.899999976158142,93.32479858398438,0.0,5949,262
1781519394529,IONO,0.20000000298023224,84.0968017578125,0.0,20475,248
1781519404350,IOHANA,1.7999999523162842,66.70349884033203,0.0,64309,841
1781519414203,ILUAU,1.899999976158142,93.32319641113281,0.0,5948,261
1781519423817,IONO,0.4000000059604645,84.09729766845703,0.0,20476,249
1781520014210,IOHANA,1.2000000476837158,66.7020034790039,0.0,64438,842
1781520028093,ILUAU,1.2000000476837158,93.3218002319336,0.0,5948,261
1781520040177,IONO,0.30000001192092896,84.09700012207031,0.0,20475,248
1781520050501,IOHANA,1.0,66.70210266113281,0.0,64449,841
1781520060393,ILUAU,1.2999999523162842,93.31999969482422,0.0,5947,260
1781520070366,IONO,0.6000000238418579,84.09729766845703,0.0,20476,249
1781520080333,IOHANA,1.100000023841858,66.7031021118164,0.0,64452,843
1781520090611,ILUAU,1.2999999523162842,93.3218002319336,0.0,5948,261
1781520100936,IONO,0.10000000149011612,84.09700012207031,0.0,20475,248
1781520114297,IOHANA,1.100000023841858,66.70269775390625,0.0,64462,842
1781520123994,ILUAU,1.7000000476837158,93.3197021484375,0.0,5947,260
1781520133643,IONO,0.30000001192092896,84.09719848632812,0.0,20476,249
1781520146678,IOHANA,0.8999999761581421,66.70249938964844,0.0,64464,842
1781520156323,ILUAU,1.2000000476837158,93.3218002319336,0.0,5948,261
1781520165992,IONO,0.30000001192092896,84.09700012207031,0.0,20475,248
1781520175636,IOHANA,1.0,66.70220184326172,0.0,64474,841
1781520185367,ILUAU,1.100000023841858,93.31999969482422,0.0,5947,260
1781520195020,IONO,0.10000000149011612,84.09729766845703,0.0,20476,249
1781520204719,IOHANA,0.800000011920929,66.70210266113281,0.0,64478,843
1781520214248,ILUAU,1.2000000476837158,93.3218002319336,0.0,5948,261
1781520223748,IONO,0.30000001192092896,84.09700012207031,0.0,20475,248
1781520233249,IOHANA,0.800000011920929,66.70179748535156,0.0,64488,842
1781520242726,ILUAU,1.2999999523162842,93.31999969482422,0.0,5947,260
1781520252125,IONO,0.10000000149011612,84.09729766845703,0.0,20476,249
1781520261664,IOHANA,0.800000011920929,66.70149993896484,0.0,64490,842
1781520271137,ILUAU,1.2999999523162842,93.32150268554688,0.0,5948,261
1781520280642,IONO,0.30000001192092896,84.09700012207031,0.0,20475,248
1781520290177,IOHANA,1.2000000476837158,66.70120239257812,0.0,64500,840
1781520299667,ILUAU,4.300000190734863,93.32060241699219,0.0,5947,260
1781520309114,IONO,0.10000000149011612,84.0958023071289,0.0,20476,248
1781520318599,IOHANA,0.8999999761581421,66.70169830322266,0.0,64507,841
1781520328252,ILUAU,1.2999999523162842,93.3219985961914,0.0,5948,261
1781520337733,IONO,0.10000000149011612,84.09609985351562,0.0,20476,248
1781520347621,IOHANA,0.8999999761581421,66.70249938964844,0.0,64515,840
1781520357157,ILUAU,0.800000011920929,93.32029724121094,0.0,5947,260
1781520366679,IONO,0.30000001192092896,84.09760284423828,0.0,20477,249
1781520376390,IOHANA,1.100000023841858,66.70220184326172,0.0,64521,842
1781520385826,ILUAU,1.2000000476837158,93.32230377197266,0.0,5948,261
1781520395886,IONO,0.4000000059604645,84.09729766845703,0.0,20476,248
1781520405898,IOHANA,4.400000095367432,66.70189666748047,0.0,64531,841
1781520415943,ILUAU,0.8999999761581421,93.32060241699219,0.0,5947,260
1781520425513,IONO,0.4000000059604645,84.09760284423828,0.0,20477,249
1781520435022,IOHANA,1.0,66.70210266113281,0.0,64533,841
1781520444579,ILUAU,1.2999999523162842,93.32240295410156,0.0,5948,261
1781520454095,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781520463682,IOHANA,1.0,66.72660064697266,0.0,64583,880
1781520473084,ILUAU,1.2999999523162842,93.32060241699219,0.0,5947,260
1781520482767,IONO,0.30000001192092896,84.09760284423828,0.0,20477,249
1781520492253,IOHANA,1.399999976158142,66.72850036621094,0.0,64589,884
1781520501816,ILUAU,1.2999999523162842,93.32240295410156,0.0,5948,261
1781520511824,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781520521336,IOHANA,2.5,66.72810363769531,0.0,64597,883
1781520530869,ILUAU,1.0,93.32060241699219,0.0,5947,260
1781520540309,IONO,0.30000001192092896,84.09760284423828,0.0,20477,249
1781520549805,IOHANA,1.100000023841858,66.72850036621094,0.0,64601,883
1781520559354,ILUAU,1.7999999523162842,93.32230377197266,0.0,5948,261
1781520568930,IONO,0.4000000059604645,84.09729766845703,0.0,20476,248
1781520578509,IOHANA,15.399999618530273,66.72750091552734,0.0,64605,884
1781520588279,ILUAU,2.5,93.32060241699219,0.0,5947,260
1781520597730,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781520607276,IOHANA,1.399999976158142,66.72840118408203,0.0,64615,883
1781520619880,ILUAU,1.2000000476837158,93.32240295410156,0.0,5948,261
1781520629838,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781520639399,IOHANA,1.0,66.72850036621094,0.0,64621,884
1781520649036,ILUAU,1.2000000476837158,93.32060241699219,0.0,5947,260
1781520658512,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781520668072,IOHANA,1.399999976158142,66.73030090332031,0.0,64633,886
1781520677506,ILUAU,1.2000000476837158,93.32240295410156,0.0,5948,261
1781520687660,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781520697182,IOHANA,9.199999809265137,66.73300170898438,0.0,64641,888
1781520706908,ILUAU,0.800000011920929,93.32060241699219,0.0,5947,260
1781520716466,IONO,0.30000001192092896,84.09760284423828,0.0,20477,249
1781520725991,IOHANA,1.5,66.73999786376953,0.0,64655,895
1781520735603,ILUAU,1.2000000476837158,93.32240295410156,0.0,5948,261
1781520745109,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781520755273,IOHANA,0.8999999761581421,66.7385025024414,0.0,64657,893
1781520764702,ILUAU,1.2000000476837158,93.339599609375,0.0,5952,265
1781520774180,IONO,0.30000001192092896,84.09760284423828,0.0,20477,249
1781520783717,IOHANA,1.2999999523162842,66.739501953125,0.0,64667,894
1781520793371,ILUAU,1.2000000476837158,93.34320068359375,0.0,5953,266
1781520802930,IONO,0.30000001192092896,84.09729766845703,0.0,20476,248
1781520812452,IOHANA,0.8999999761581421,66.739501953125,0.0,64667,892
1781520821902,ILUAU,1.2000000476837158,93.34140014648438,0.0,5952,265
1781520831369,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781520840856,IOHANA,1.0,66.73989868164062,0.0,64681,895
1781520850415,ILUAU,1.2999999523162842,93.34310150146484,0.0,5953,266
1781520859810,IONO,0.4000000059604645,84.09729766845703,0.0,20476,248
1781520869443,IOHANA,1.7999999523162842,66.7406005859375,0.0,64681,893
1781520878990,ILUAU,2.200000047683716,93.34110260009766,0.0,5952,265
1781520888939,IONO,0.4000000059604645,84.09760284423828,0.0,20477,249
1781520898520,IOHANA,1.0,66.74089813232422,0.0,64693,894
1781520908128,ILUAU,1.2999999523162842,93.3427963256836,0.0,5953,266
1781520917511,IONO,0.30000001192092896,84.09729766845703,0.0,20476,248
1781520927450,IOHANA,0.8999999761581421,66.73999786376953,0.0,64697,892
1781520937124,ILUAU,1.0,93.34130096435547,0.0,5952,265
1781520946632,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781520956076,IOHANA,1.100000023841858,66.74040222167969,0.0,64709,893
1781520966485,ILUAU,1.2999999523162842,93.34310150146484,0.0,5953,266
1781520975962,IONO,0.30000001192092896,84.09729766845703,0.0,20476,248
1781520985590,IOHANA,6.099999904632568,66.74120330810547,0.0,64713,895
1781520995017,ILUAU,1.2000000476837158,93.34130096435547,0.0,5952,265
1781521004418,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781521013920,IOHANA,1.2000000476837158,66.73670196533203,0.0,64718,888
1781521023327,ILUAU,3.700000047683716,93.34880065917969,0.0,5954,267
1781521032890,IONO,0.10000000149011612,84.09729766845703,0.0,20476,248
1781521042571,IOHANA,1.100000023841858,66.73760223388672,0.0,64722,890
1781521052231,ILUAU,1.0,93.34429931640625,0.0,5952,265
1781521061911,IONO,0.10000000149011612,84.09760284423828,0.0,20477,249
1781521071448,IOHANA,0.8999999761581421,66.73819732666016,0.0,64734,891
1781521081089,ILUAU,1.2999999523162842,93.34609985351562,0.0,5953,266
1781521090863,IONO,0.20000000298023224,84.09729766845703,0.0,20476,248
1781521100633,IOHANA,0.8999999761581421,66.75679779052734,0.0,64758,913
1781521113127,ILUAU,1.2000000476837158,93.34459686279297,0.0,5952,265
1781521122527,IONO,0.20000000298023224,84.09760284423828,0.0,20477,249
1781521132075,IOHANA,1.0,66.7572021484375,0.0,64770,914
1781521141560,ILUAU,1.0,93.34639739990234,0.0,5953,266
1781521150969,IONO,0.30000001192092896,84.09709930419922,0.0,20475,247
1781521160588,IOHANA,1.0,66.75579833984375,0.0,64770,911
1781521170712,ILUAU,1.7999999523162842,93.34429931640625,0.0,5952,265
1781521180151,IONO,0.30000001192092896,84.09739685058594,0.0,20476,248
1781521189640,IOHANA,1.0,66.756103515625,0.0,64782,912
1781521199986,ILUAU,4.800000190734863,93.3467025756836,0.0,5953,266
1781521209449,IONO,0.30000001192092896,84.09719848632812,0.0,20475,247
1781521218961,IOHANA,1.600000023841858,66.75569915771484,0.0,64786,910
1781521228404,ILUAU,1.100000023841858,93.34519958496094,0.0,5952,265
1781521237768,IONO,0.30000001192092896,84.09739685058594,0.0,20476,248
1781521247423,IOHANA,1.0,66.75749969482422,0.0,64796,911
1781521256845,ILUAU,1.2000000476837158,93.34529876708984,0.0,5953,266
1781521266265,IONO,0.10000000149011612,84.09719848632812,0.0,20475,247
1781521275712,IOHANA,1.0,66.75520324707031,0.0,64798,909
1781521286696,ILUAU,1.2000000476837158,93.34349822998047,0.0,5952,265
1781521298660,IONO,0.10000000149011612,84.09739685058594,0.0,20476,248
1781521308153,IOHANA,1.0,66.75550079345703,0.0,64810,910
1781521317585,ILUAU,1.2000000476837158,93.34439849853516,0.0,5953,266
1781521327086,IONO,0.10000000149011612,84.09719848632812,0.0,20475,247
1781521336551,IOHANA,1.0,66.75409698486328,0.0,64810,908
1781521345926,ILUAU,1.2999999523162842,93.34349822998047,0.0,5952,265
1781521355396,IONO,0.6000000238418579,84.09739685058594,0.0,20476,248
1781521365020,IOHANA,15.300000190734863,66.75450134277344,0.0,64822,909
1781521374447,ILUAU,1.2000000476837158,93.34529876708984,0.0,5953,266
1781521383842,IONO,0.30000001192092896,84.09719848632812,0.0,20474,246
1781521393352,IOHANA,1.0,66.75330352783203,0.0,64822,907
1781521402852,ILUAU,1.2999999523162842,93.34349822998047,0.0,5952,265
1781521412289,IONO,0.30000001192092896,84.09629821777344,0.0,20475,247
1781521421804,IOHANA,1.0,66.75360107421875,0.0,64832,908
1781521431195,ILUAU,1.0,93.34529876708984,0.0,5953,266
1781521440635,IONO,0.30000001192092896,84.09609985351562,0.0,20474,246
1781521450129,IOHANA,0.800000011920929,66.75340270996094,0.0,64834,906
1781521459594,ILUAU,1.2999999523162842,93.34359741210938,0.0,5952,265
1781521468973,IONO,0.30000001192092896,84.09619903564453,0.0,20475,247
1781521478449,IOHANA,9.100000381469727,66.75370025634766,0.0,64845,908
1781521487889,ILUAU,1.0,93.34529876708984,0.0,5953,266
1781521497615,IONO,0.10000000149011612,84.09880065917969,0.0,20478,250
1781521507174,IOHANA,2.200000047683716,66.75669860839844,0.0,64851,907
1781521516658,ILUAU,0.800000011920929,93.34359741210938,0.0,5952,265
1781521527761,IONO,0.30000001192092896,84.0989990234375,0.0,20479,251
1781521539370,IOHANA,0.800000011920929,66.75759887695312,0.0,64859,909
1781521550655,ILUAU,1.2000000476837158,93.34500122070312,0.0,5953,266
1781521560457,IONO,0.10000000149011612,84.0989990234375,0.0,20478,250
1781521570022,IOHANA,1.100000023841858,66.75789642333984,0.0,64867,908
1781521579445,ILUAU,1.2999999523162842,93.34329986572266,0.0,5952,265
1781521588959,IONO,0.30000001192092896,84.09870147705078,0.0,20479,251
1781521598636,IOHANA,8.699999809265137,66.75279998779297,0.0,64875,907
1781521608448,ILUAU,0.699999988079071,93.34529876708984,0.0,5953,266
1781521620234,IONO,0.30000001192092896,84.09850311279297,0.0,20478,250
1781521629726,IOHANA,1.0,66.75250244140625,0.0,64879,905
1781521640005,ILUAU,1.0,93.34359741210938,0.0,5952,265
1781521650273,IONO,0.30000001192092896,84.09870147705078,0.0,20479,251
1781521660307,IOHANA,8.5,66.75170135498047,0.0,64889,905
1781521671135,ILUAU,1.100000023841858,93.34529876708984,0.0,5953,266
1781521680645,IONO,0.20000000298023224,84.09850311279297,0.0,20478,250
1781521690959,IOHANA,1.0,66.75070190429688,0.0,64891,903
1781521700719,ILUAU,1.2999999523162842,93.34359741210938,0.0,5952,265
1781521712158,IONO,0.10000000149011612,84.09870147705078,0.0,20479,251
1781521721713,IOHANA,0.8999999761581421,66.7510986328125,0.0,64901,904
1781521731447,ILUAU,1.0,93.34529876708984,0.0,5953,266
1781521741692,IONO,0.30000001192092896,84.09850311279297,0.0,20478,250
1781521751224,IOHANA,1.2000000476837158,66.75019836425781,0.0,64903,902
1781521761971,ILUAU,1.899999976158142,93.32620239257812,0.0,5947,260
1781521771377,IONO,0.4000000059604645,84.09870147705078,0.0,20479,251
1781521780953,IOHANA,15.600000381469727,66.75019836425781,0.0,64912,903
1781521790607,ILUAU,1.2000000476837158,93.3279037475586,0.0,5948,261
1781521800161,IONO,0.30000001192092896,84.09850311279297,0.0,20478,250
1781521809558,IOHANA,5.400000095367432,66.74980163574219,0.0,64919,902
1781521819197,ILUAU,1.2000000476837158,93.32620239257812,0.0,5947,260
1781521828714,IONO,0.10000000149011612,84.09870147705078,0.0,20479,251
1781521838254,IOHANA,1.0,66.75050354003906,0.0,64924,907
1781521847745,ILUAU,1.2000000476837158,93.3279037475586,0.0,5948,261
1781521857157,IONO,0.0,84.09850311279297,0.0,20478,250
1781521867853,IOHANA,1.600000023841858,66.7499008178711,0.0,64933,903
1781521877302,ILUAU,1.0,93.32620239257812,0.0,5947,260
1781521886738,IONO,0.30000001192092896,84.09870147705078,0.0,20479,251
1781521896202,IOHANA,6.800000190734863,66.75019836425781,0.0,64940,904
1781521905633,ILUAU,1.0,93.3323974609375,0.0,5950,263
1781521915109,IONO,0.30000001192092896,84.09850311279297,0.0,20478,250
1781521924575,IOHANA,0.8999999761581421,66.75260162353516,0.0,64948,905
1781521933990,ILUAU,1.2000000476837158,93.33070373535156,0.0,5949,262
1781521943291,IONO,0.30000001192092896,84.09870147705078,0.0,20479,251
1781521952732,IOHANA,1.0,66.7531967163086,0.0,64950,905
1781521962176,ILUAU,1.2999999523162842,93.33270263671875,0.0,5950,263
1781521971712,IONO,0.10000000149011612,84.09850311279297,0.0,20478,250
1781521981288,IOHANA,1.0,66.7531967163086,0.0,64960,904
1781521990922,ILUAU,1.2999999523162842,93.33100128173828,0.0,5949,262
1781522000362,IONO,0.4000000059604645,84.09870147705078,0.0,20479,251
1781522009850,IOHANA,1.399999976158142,66.752197265625,0.0,64962,904
1781522019319,ILUAU,1.0,93.33280181884766,0.0,5950,263
1781522028712,IONO,0.10000000149011612,84.09850311279297,0.0,20478,250
1781522038243,IOHANA,0.800000011920929,66.7520980834961,0.0,64972,903
1781522047681,ILUAU,1.2999999523162842,93.33100128173828,0.0,5949,262
1781522057086,IONO,0.30000001192092896,84.09870147705078,0.0,20479,251
1781522070857,IOHANA,3.5,66.74019622802734,0.0,64978,897
1781522080283,ILUAU,1.2000000476837158,93.3324966430664,0.0,5950,263
1781522089717,IONO,0.10000000149011612,84.09839630126953,0.0,20478,250
1781522099222,IOHANA,1.0,66.73999786376953,0.0,64988,896
1781522108805,ILUAU,1.0,93.339599609375,0.0,5951,264
1781522118229,IONO,0.10000000149011612,84.0988998413086,0.0,20479,251
1781522129375,IOHANA,1.0,66.74009704589844,0.0,64994,896
1781522139435,ILUAU,1.2000000476837158,93.34140014648438,0.0,5952,265
1781522148858,IONO,0.10000000149011612,84.09870147705078,0.0,20478,250
1781522158324,IOHANA,1.0,66.73970031738281,0.0,65004,895
1781522167776,ILUAU,1.2000000476837158,93.339599609375,0.0,5951,264
1781522180320,IONO,0.30000001192092896,84.0989990234375,0.0,20479,251
1781522189828,IOHANA,1.100000023841858,66.7406997680664,0.0,65008,897
1781522200280,ILUAU,1.2000000476837158,93.34140014648438,0.0,5952,265
1781522209794,IONO,0.10000000149011612,84.09870147705078,0.0,20478,250
1781522219277,IOHANA,6.199999809265137,66.739501953125,0.0,65018,897
1781522228789,ILUAU,1.2000000476837158,93.339599609375,0.0,5951,264
1781522238198,IONO,0.10000000149011612,84.0989990234375,0.0,20479,251
1781522247679,IOHANA,0.8999999761581421,66.73889923095703,0.0,65021,896
1781522257104,ILUAU,1.2999999523162842,93.34120178222656,0.0,5952,265
1781522266473,IONO,0.10000000149011612,84.09870147705078,0.0,20478,250
1781522275928,IOHANA,1.2000000476837158,66.7385025024414,0.0,65031,895
1781522285323,ILUAU,1.2999999523162842,93.33940124511719,0.0,5951,264
1781522294935,IONO,0.20000000298023224,84.0989990234375,0.0,20479,251
1781522304789,IOHANA,0.800000011920929,66.74089813232422,0.0,65035,897
1781522314218,ILUAU,1.2999999523162842,93.34089660644531,0.0,5952,265
1781522323569,IONO,0.30000001192092896,84.09870147705078,0.0,20478,250
1781522333072,IOHANA,0.800000011920929,66.7405014038086,0.0,65045,896
1781522342534,ILUAU,1.2000000476837158,93.33920288085938,0.0,5951,264
1781522351874,IONO,0.20000000298023224,84.0990982055664,0.0,20479,251
1781522361275,IOHANA,1.2000000476837158,66.74169921875,0.0,65048,896
1781522370666,ILUAU,1.0,93.34120178222656,0.0,5952,265
1781522380052,IONO,0.10000000149011612,84.0988998413086,0.0,20478,250
1781522389466,IOHANA,0.8999999761581421,66.74189758300781,0.0,65060,897
1781522398932,ILUAU,1.2000000476837158,93.3395004272461,0.0,5951,264
1781522408420,IONO,0.30000001192092896,84.0990982055664,0.0,20479,251
1781522418017,IOHANA,0.8999999761581421,66.74259948730469,0.0,65068,898
